"elevation" "plot" "site.plot" "group" "genus" "species" "cover.original" "cover.adjusted" "rel.cover.adjusted" "pH" "fixedpH" "rel.pH" "rel.fixedpH"
"1360" 1 "1360p1" "lich" "Cladonia" "clad.sty" 2.125 2.125 0.041 3.92 3.989 0.162141119 0.164995134
"1360" 2 "1360p2" "lich" "Cladonia" "clad.sty" 9.25 9.25 0.178 3.98 3.989 0.709686747 0.711291566
"1360" 3 "1360p3" "lich" "Cladonia" "clad.sty" 1.5 1.5 0.034 4.05 3.989 0.136901408 0.134839437
"1360" 4 "1360p4" "lich" "Cladonia" "clad.sty" 4.75 4.75 0.114 3.94 3.989 0.448263473 0.453838323
"1360" 5 "1360p5" "lich" "Cladonia" "clad.sty" 5.25 5.25 0.099 3.94 3.989 0.388450704 0.39328169
"1480" 1 "1480p1" "lich" "Cladonia" "clad.sty" 0.5 0.5 0.011 3.96 3.989 0.044494382 0.044820225
"1480" 2 "1480p2" "lich" "Cladonia" "clad.sty" 0.25 0.25 0.006 3.96 3.989 0.021878453 0.022038674
"1480" 3 "1480p3" "lich" "Cladonia" "clad.sty" 0.375 0.375 0.01 3.96 3.989 0.041538462 0.041842657
"1480" 4 "1480p4" "lich" "Cladonia" "clad.sty" 0.125 0.125 0.004 3.96 3.989 0.0165 0.016620833
"1480" 5 "1480p5" "lich" "Cladonia" "clad.sty" 1.75 1.75 0.04 3.96 3.989 0.158853868 0.160017192
"1600" 1 "1600p1" "lich" "Cladonia" "clad.sty" 0.375 0 0 NA 3.989 0 0
"1600" 2 "1600p2" "lich" "Cladonia" "clad.sty" 0 0 0 NA 3.989 0 0
"1600" 3 "1600p3" "lich" "Cladonia" "clad.sty" 0 0 0 NA 3.989 0 0
"1600" 4 "1600p4" "lich" "Cladonia" "clad.sty" 0.125 0 0 NA 3.989 0 0
"1600" 5 "1600p5" "lich" "Cladonia" "clad.sty" 0.375 0 0 NA 3.989 0 0
"1120" 1 "1120p1" "lich" "Cladonia" "clad.unc" 0 0 0 4.03 4.029673913 0 0
"1120" 2 "1120p2" "lich" "Cladonia" "clad.unc" 0.5 0.5 0.028 4.15 4.029673913 0.116901408 0.113511941
"1120" 3 "1120p3" "lich" "Cladonia" "clad.unc" 0 0 0 4.04 4.029673913 0 0
"1120" 4 "1120p4" "lich" "Cladonia" "clad.unc" 0.125 0.125 0.005 3.9 4.029673913 0.020634921 0.021321026
"1120" 5 "1120p5" "lich" "Cladonia" "clad.unc" 0.125 0.125 0.005 4.03 4.029673913 0.022021858 0.022020076
"1240" 1 "1240p1" "lich" "Cladonia" "clad.unc" 0 0 0 4.02 4.029673913 0 0
"1240" 2 "1240p2" "lich" "Cladonia" "clad.unc" 0.375 0.375 0.008 4 4.029673913 0.030075188 0.0302983
"1240" 3 "1240p3" "lich" "Cladonia" "clad.unc" 0 0 0 NA 4.029673913 0 0
"1240" 4 "1240p4" "lich" "Cladonia" "clad.unc" 0 0 0 NA 4.029673913 0 0
"1240" 5 "1240p5" "lich" "Cladonia" "clad.unc" 0.125 0.125 0.003 4.21 4.029673913 0.01466899 0.014040676
"1360" 1 "1360p1" "lich" "Cladonia" "clad.unc" 0.5 0.5 0.01 4.06 4.029673913 0.039513382 0.039218238
"1360" 2 "1360p2" "lich" "Cladonia" "clad.unc" 0.5 0.5 0.01 3.97 4.029673913 0.03826506 0.03884023
"1360" 3 "1360p3" "lich" "Cladonia" "clad.unc" 0.875 0.875 0.02 4.11 4.029673913 0.081042254 0.079458359
"1360" 4 "1360p4" "lich" "Cladonia" "clad.unc" 0.75 0.75 0.018 3.81 4.029673913 0.068443114 0.072389352
"1360" 5 "1360p5" "lich" "Cladonia" "clad.unc" 1.125 1.125 0.021 4.04 4.029673913 0.085352113 0.085133956
"1480" 1 "1480p1" "lich" "Cladonia" "clad.unc" 1.375 1.375 0.031 4.01 4.029673913 0.123904494 0.124512396
"1480" 2 "1480p2" "lich" "Cladonia" "clad.unc" 0.5 0.5 0.011 3.93 4.029673913 0.043425414 0.044526784
"1480" 3 "1480p3" "lich" "Cladonia" "clad.unc" 1.5 1.5 0.042 3.92 4.029673913 0.164475524 0.169077227
"1480" 4 "1480p4" "lich" "Cladonia" "clad.unc" 0.25 0.25 0.008 3.81 4.029673913 0.03175 0.033580616
"1480" 5 "1480p5" "lich" "Cladonia" "clad.unc" 1 1 0.023 4.08 4.029673913 0.093524355 0.092370749
"1600" 1 "1600p1" "lich" "Cladonia" "clad.unc" 4.75 4.75 0.487 4.09 4.029673913 1.992564103 1.96317447
"1600" 2 "1600p2" "lich" "Cladonia" "clad.unc" 0.5 0.5 0.044 4.08 4.029673913 0.179340659 0.177128524
"1600" 3 "1600p3" "lich" "Cladonia" "clad.unc" 0.375 0.375 0.035 4.1125 4.029673913 0.143459302 0.14057002
"1600" 4 "1600p4" "lich" "Cladonia" "clad.unc" 0.75 0.75 0.073 4.18 4.029673913 0.305853659 0.294854189
"1600" 5 "1600p5" "lich" "Cladonia" "clad.unc" 0 0 0 4.1 4.029673913 0 0
"1120" 1 "1120p1" "lich" "Flavocetraria" "flav.cuc" 0 0 0 4.23 4.163921569 0 0
"1120" 2 "1120p2" "lich" "Flavocetraria" "flav.cuc" 1.125 1.125 0.063 4.28 4.163921569 0.271267606 0.263910522
"1120" 3 "1120p3" "lich" "Flavocetraria" "flav.cuc" 0.375 0.375 0.008 4.3 4.163921569 0.03225 0.031229412
"1120" 4 "1120p4" "lich" "Flavocetraria" "flav.cuc" 0.875 0.875 0.037 4.11 4.163921569 0.152222222 0.154219317
"1120" 5 "1120p5" "lich" "Flavocetraria" "flav.cuc" 0 0 0 NA 4.163921569 0 0
"1240" 1 "1240p1" "lich" "Flavocetraria" "flav.cuc" 0.125 0.125 0.003 4.22 4.163921569 0.014305085 0.014114988
"1240" 2 "1240p2" "lich" "Flavocetraria" "flav.cuc" 2 2 0.04 4.11 4.163921569 0.16481203 0.166974298
"1240" 3 "1240p3" "lich" "Flavocetraria" "flav.cuc" 0.125 0.125 0.003 4.27 4.163921569 0.01234104 0.012034455
"1240" 4 "1240p4" "lich" "Flavocetraria" "flav.cuc" 0 0 0 NA 4.163921569 0 0
"1240" 5 "1240p5" "lich" "Flavocetraria" "flav.cuc" 0.375 0.375 0.01 4.33 4.163921569 0.045261324 0.043525313
"1360" 1 "1360p1" "lich" "Flavocetraria" "flav.cuc" 0.125 0.125 0.002 4.076666667 4.163921569 0.009918897 0.010131196
"1360" 2 "1360p2" "lich" "Flavocetraria" "flav.cuc" 0.375 0.375 0.007 3.97 4.163921569 0.028698795 0.030100638
"1360" 3 "1360p3" "lich" "Flavocetraria" "flav.cuc" 0 0 0 NA 4.163921569 0 0
"1360" 4 "1360p4" "lich" "Flavocetraria" "flav.cuc" 2.25 2.25 0.054 4.23 4.163921569 0.227964072 0.224402959
"1360" 5 "1360p5" "lich" "Flavocetraria" "flav.cuc" 0.75 0.75 0.014 4.03 4.163921569 0.056760563 0.058646783
"1480" 1 "1480p1" "lich" "Flavocetraria" "flav.cuc" 0.375 0.375 0.008 4.1 4.163921569 0.034550562 0.035089227
"1480" 2 "1480p2" "lich" "Flavocetraria" "flav.cuc" 0.625 0.625 0.014 4.14 4.163921569 0.05718232 0.057512729
"1480" 3 "1480p3" "lich" "Flavocetraria" "flav.cuc" 0.625 0.625 0.017 4.07 4.163921569 0.071153846 0.072795832
"1480" 4 "1480p4" "lich" "Flavocetraria" "flav.cuc" 1.625 1.625 0.054 4.11 4.163921569 0.222625 0.225545752
"1480" 5 "1480p5" "lich" "Flavocetraria" "flav.cuc" 0.375 0.375 0.009 4.21 4.163921569 0.036189112 0.035793022
"1600" 1 "1600p1" "lich" "Flavocetraria" "flav.cuc" 0.125 0 0 NA 4.163921569 0 0
"1600" 2 "1600p2" "lich" "Flavocetraria" "flav.cuc" 0.5 0 0 NA 4.163921569 0 0
"1600" 3 "1600p3" "lich" "Flavocetraria" "flav.cuc" 0 0 0 NA 4.163921569 0 0
"1600" 4 "1600p4" "lich" "Flavocetraria" "flav.cuc" 0.125 0 0 NA 4.163921569 0 0
"1600" 5 "1600p5" "lich" "Flavocetraria" "flav.cuc" 0.375 0 0 NA 4.163921569 0 0
"1120" 1 "1120p1" "lich" "Flavocetraria" "flav.niv" 5 5 0.127 3.66 3.679924242 0.464761905 0.467291967
"1120" 2 "1120p2" "lich" "Flavocetraria" "flav.niv" 0.625 0.625 0.035 4.02 3.679924242 0.141549296 0.129574797
"1120" 3 "1120p3" "lich" "Flavocetraria" "flav.niv" 3.25 3.25 0.065 3.62 3.679924242 0.2353 0.239195076
"1120" 4 "1120p4" "lich" "Flavocetraria" "flav.niv" 2.25 2.25 0.095 3.58 3.679924242 0.340952381 0.350468975
"1120" 5 "1120p5" "lich" "Flavocetraria" "flav.niv" 0 0 0 NA 3.679924242 0 0
"1240" 1 "1240p1" "lich" "Flavocetraria" "flav.niv" 0.125 0.125 0.003 3.73 3.679924242 0.012644068 0.012474319
"1240" 2 "1240p2" "lich" "Flavocetraria" "flav.niv" 0 0 0 NA 3.679924242 0 0
"1240" 3 "1240p3" "lich" "Flavocetraria" "flav.niv" 0 0 0 3.67 3.679924242 0 0
"1240" 4 "1240p4" "lich" "Flavocetraria" "flav.niv" 0 0 0 NA 3.679924242 0 0
"1240" 5 "1240p5" "lich" "Flavocetraria" "flav.niv" 0.25 0.25 0.007 3.79 3.679924242 0.02641115 0.025644071
"1360" 1 "1360p1" "lich" "Flavocetraria" "flav.niv" 0.125 0.125 0.002 3.636666667 3.679924242 0.008848337 0.008953587
"1360" 2 "1360p2" "lich" "Flavocetraria" "flav.niv" 0.375 0.375 0.007 3.69 3.679924242 0.026674699 0.026601862
"1360" 3 "1360p3" "lich" "Flavocetraria" "flav.niv" 0.25 0.25 0.006 3.636666667 3.679924242 0.020488263 0.020731968
"1360" 4 "1360p4" "lich" "Flavocetraria" "flav.niv" 0 0 0 3.52 3.679924242 0 0
"1360" 5 "1360p5" "lich" "Flavocetraria" "flav.niv" 0.375 0.375 0.007 3.7 3.679924242 0.026056338 0.025914959
"1480" 1 "1480p1" "lich" "Flavocetraria" "flav.niv" 19.75 19.75 0.444 3.7 3.679924242 1.642134831 1.633224804
"1480" 2 "1480p2" "lich" "Flavocetraria" "flav.niv" 25.25 25.25 0.558 3.67 3.679924242 2.047900552 2.053438389
"1480" 3 "1480p3" "lich" "Flavocetraria" "flav.niv" 20.5 20.5 0.573 3.54 3.679924242 2.02993007 2.110166349
"1480" 4 "1480p4" "lich" "Flavocetraria" "flav.niv" 15.25 15.25 0.508 3.67 3.679924242 1.865583333 1.870628157
"1480" 5 "1480p5" "lich" "Flavocetraria" "flav.niv" 0.375 0.375 0.009 3.65 3.679924242 0.031375358 0.031632587
"1600" 1 "1600p1" "lich" "Flavocetraria" "flav.niv" 0.25 0.25 0.026 3.79 3.679924242 0.097179487 0.094357032
"1600" 2 "1600p2" "lich" "Flavocetraria" "flav.niv" 1.75 1.75 0.154 3.79 3.679924242 0.583076923 0.566142191
"1600" 3 "1600p3" "lich" "Flavocetraria" "flav.niv" 0.125 0.125 0.012 3.695 3.679924242 0.042965116 0.042789817
"1600" 4 "1600p4" "lich" "Flavocetraria" "flav.niv" 1.375 1.375 0.134 3.61 3.679924242 0.484268293 0.493648374
"1600" 5 "1600p5" "lich" "Flavocetraria" "flav.niv" 2.25 2.25 0.228 3.59 3.679924242 0.817974684 0.838463751
"1120" 1 "1120p1" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1120" 2 "1120p2" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1120" 3 "1120p3" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1120" 4 "1120p4" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1120" 5 "1120p5" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1240" 1 "1240p1" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1240" 2 "1240p2" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1240" 3 "1240p3" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1240" 4 "1240p4" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1240" 5 "1240p5" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1360" 1 "1360p1" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1360" 2 "1360p2" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1360" 3 "1360p3" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1360" 4 "1360p4" "lich" "Nephroma" "neph.arc" 0.25 0.25 0.006 4.88 4.88 0.029221557 0.029221557
"1360" 5 "1360p5" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1480" 1 "1480p1" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1480" 2 "1480p2" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1480" 3 "1480p3" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1480" 4 "1480p4" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1480" 5 "1480p5" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1600" 1 "1600p1" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1600" 2 "1600p2" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1600" 3 "1600p3" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1600" 4 "1600p4" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1600" 5 "1600p5" "lich" "Nephroma" "neph.arc" 0 0 0 NA 4.88 0 0
"1120" 1 "1120p1" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1120" 2 "1120p2" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1120" 3 "1120p3" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1120" 4 "1120p4" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1120" 5 "1120p5" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1240" 1 "1240p1" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1240" 2 "1240p2" "lich" "Peltigera" "pelt.mal" 0.125 0 0 NA 4.943333333 0 0
"1240" 3 "1240p3" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1240" 4 "1240p4" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1240" 5 "1240p5" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1360" 1 "1360p1" "lich" "Peltigera" "pelt.mal" 0.25 0.25 0.005 5.26 4.943333333 0.025596107 0.02405515
"1360" 2 "1360p2" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1360" 3 "1360p3" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1360" 4 "1360p4" "lich" "Peltigera" "pelt.mal" 0.75 0.75 0.018 4.83 4.943333333 0.086766467 0.088802395
"1360" 5 "1360p5" "lich" "Peltigera" "pelt.mal" 2.125 2.125 0.04 4.74 4.943333333 0.18915493 0.197269171
"1480" 1 "1480p1" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1480" 2 "1480p2" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1480" 3 "1480p3" "lich" "Peltigera" "pelt.mal" 0.125 0 0 NA 4.943333333 0 0
"1480" 4 "1480p4" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1480" 5 "1480p5" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1600" 1 "1600p1" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1600" 2 "1600p2" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1600" 3 "1600p3" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1600" 4 "1600p4" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1600" 5 "1600p5" "lich" "Peltigera" "pelt.mal" 0 0 0 NA 4.943333333 0 0
"1120" 1 "1120p1" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1120" 2 "1120p2" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1120" 3 "1120p3" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1120" 4 "1120p4" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1120" 5 "1120p5" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1240" 1 "1240p1" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1240" 2 "1240p2" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1240" 3 "1240p3" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1240" 4 "1240p4" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1240" 5 "1240p5" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1360" 1 "1360p1" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1360" 2 "1360p2" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1360" 3 "1360p3" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1360" 4 "1360p4" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1360" 5 "1360p5" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1480" 1 "1480p1" "lich" "Solorina crocea" "solo.cro" 0.125 0 0 NA NA 0 NA
"1480" 2 "1480p2" "lich" "Solorina crocea" "solo.cro" 2.25 0 0 NA NA 0 NA
"1480" 3 "1480p3" "lich" "Solorina crocea" "solo.cro" 0.125 0 0 NA NA 0 NA
"1480" 4 "1480p4" "lich" "Solorina crocea" "solo.cro" 1.125 0 0 NA NA 0 NA
"1480" 5 "1480p5" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1600" 1 "1600p1" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1600" 2 "1600p2" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1600" 3 "1600p3" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1600" 4 "1600p4" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1600" 5 "1600p5" "lich" "Solorina crocea" "solo.cro" 0 0 0 NA NA 0 NA
"1120" 1 "1120p1" "lich" "Sphaerophorus" "spha.glo" 0 0 0 NA 4.27 0 0
"1120" 2 "1120p2" "lich" "Sphaerophorus" "spha.glo" 0 0 0 NA 4.27 0 0
"1120" 3 "1120p3" "lich" "Sphaerophorus" "spha.glo" 0 0 0 NA 4.27 0 0
"1120" 4 "1120p4" "lich" "Sphaerophorus" "spha.glo" 0 0 0 NA 4.27 0 0
"1120" 5 "1120p5" "lich" "Sphaerophorus" "spha.glo" 0 0 0 NA 4.27 0 0
"1240" 1 "1240p1" "lich" "Sphaerophorus" "spha.glo" 0 0 0 NA 4.27 0 0
"1240" 2 "1240p2" "lich" "Sphaerophorus" "spha.glo" 0 0 0 NA 4.27 0 0
"1240" 3 "1240p3" "lich" "Sphaerophorus" "spha.glo" 0 0 0 NA 4.27 0 0
"1240" 4 "1240p4" "lich" "Sphaerophorus" "spha.glo" 0 0 0 NA 4.27 0 0
"1240" 5 "1240p5" "lich" "Sphaerophorus" "spha.glo" 0 0 0 NA 4.27 0 0
"1360" 1 "1360p1" "lich" "Sphaerophorus" "spha.glo" 0 0 0 NA 4.27 0 0
"1360" 2 "1360p2" "lich" "Sphaerophorus" "spha.glo" 0 0 0 NA 4.27 0 0
"1360" 3 "1360p3" "lich" "Sphaerophorus" "spha.glo" 0 0 0 NA 4.27 0 0
"1360" 4 "1360p4" "lich" "Sphaerophorus" "spha.glo" 0 0 0 NA 4.27 0 0
"1360" 5 "1360p5" "lich" "Sphaerophorus" "spha.glo" 0 0 0 NA 4.27 0 0
"1480" 1 "1480p1" "lich" "Sphaerophorus" "spha.glo" 0.75 0.75 0.017 4.37 4.27 0.073651685 0.071966292
"1480" 2 "1480p2" "lich" "Sphaerophorus" "spha.glo" 0.625 0.625 0.014 4.3 4.27 0.059392265 0.058977901
"1480" 3 "1480p3" "lich" "Sphaerophorus" "spha.glo" 0.5 0.5 0.014 4.47 4.27 0.062517483 0.05972028
"1480" 4 "1480p4" "lich" "Sphaerophorus" "spha.glo" 0.375 0.375 0.013 4.12 4.27 0.0515 0.053375
"1480" 5 "1480p5" "lich" "Sphaerophorus" "spha.glo" 0 0 0 NA 4.27 0 0
"1600" 1 "1600p1" "lich" "Sphaerophorus" "spha.glo" 0 0 0 NA 4.27 0 0
"1600" 2 "1600p2" "lich" "Sphaerophorus" "spha.glo" 0.25 0.25 0.022 4.21 4.27 0.092527473 0.093846154
"1600" 3 "1600p3" "lich" "Sphaerophorus" "spha.glo" 0 0 0 NA 4.27 0 0
"1600" 4 "1600p4" "lich" "Sphaerophorus" "spha.glo" 0.375 0.375 0.037 4.21 4.27 0.15402439 0.156219512
"1600" 5 "1600p5" "lich" "Sphaerophorus" "spha.glo" 0.625 0.625 0.063 4.21 4.27 0.266455696 0.270253165
"1120" 1 "1120p1" "lich" "Stereocaulon" "ster.sp." 0 0 0 5.02 4.985175439 0 0
"1120" 2 "1120p2" "lich" "Stereocaulon" "ster.sp." 0 0 0 NA 4.985175439 0 0
"1120" 3 "1120p3" "lich" "Stereocaulon" "ster.sp." 0.125 0.125 0.003 5.21 4.985175439 0.013025 0.012462939
"1120" 4 "1120p4" "lich" "Stereocaulon" "ster.sp." 0 0 0 NA 4.985175439 0 0
"1120" 5 "1120p5" "lich" "Stereocaulon" "ster.sp." 1.25 1.25 0.055 5.17 4.985175439 0.282513661 0.272413958
"1240" 1 "1240p1" "lich" "Stereocaulon" "ster.sp." 5.25 5.25 0.142 5.12 4.985175439 0.728949153 0.709753791
"1240" 2 "1240p2" "lich" "Stereocaulon" "ster.sp." 0.125 0.125 0.003 4.95 4.985175439 0.012406015 0.012494174
"1240" 3 "1240p3" "lich" "Stereocaulon" "ster.sp." 5.5 5.5 0.127 5.05 4.985175439 0.642196532 0.633952946
"1240" 4 "1240p4" "lich" "Stereocaulon" "ster.sp." 1.25 1.25 0.033 5.44 4.985175439 0.18013245 0.165072034
"1240" 5 "1240p5" "lich" "Stereocaulon" "ster.sp." 4.75 4.75 0.132 5.17 4.985175439 0.684529617 0.660058072
"1360" 1 "1360p1" "lich" "Stereocaulon" "ster.sp." 0.5 0.5 0.01 4.89 4.985175439 0.047591241 0.048517523
"1360" 2 "1360p2" "lich" "Stereocaulon" "ster.sp." 0 0 0 NA 4.985175439 0 0
"1360" 3 "1360p3" "lich" "Stereocaulon" "ster.sp." 4.5 4.5 0.101 4.99 4.985175439 0.506028169 0.505538918
"1360" 4 "1360p4" "lich" "Stereocaulon" "ster.sp." 0.25 0.25 0.006 4.97 4.985175439 0.029760479 0.02985135
"1360" 5 "1360p5" "lich" "Stereocaulon" "ster.sp." 0.375 0.375 0.007 4.86 4.985175439 0.034225352 0.035106869
"1480" 1 "1480p1" "lich" "Stereocaulon" "ster.sp." 0.5 0.5 0.011 4.84 4.985175439 0.054382022 0.056013207
"1480" 2 "1480p2" "lich" "Stereocaulon" "ster.sp." 0.375 0.375 0.008 5.07 4.985175439 0.042016575 0.041313609
"1480" 3 "1480p3" "lich" "Stereocaulon" "ster.sp." 0.5 0.5 0.014 4.963333333 4.985175439 0.069417249 0.069722733
"1480" 4 "1480p4" "lich" "Stereocaulon" "ster.sp." 0.375 0.375 0.013 4.98 4.985175439 0.06225 0.062314693
"1480" 5 "1480p5" "lich" "Stereocaulon" "ster.sp." 0 0 0 NA 4.985175439 0 0
"1600" 1 "1600p1" "lich" "Stereocaulon" "ster.sp." 0 0 0 NA 4.985175439 0 0
"1600" 2 "1600p2" "lich" "Stereocaulon" "ster.sp." 0.625 0.625 0.055 4.68 4.985175439 0.257142857 0.273910738
"1600" 3 "1600p3" "lich" "Stereocaulon" "ster.sp." 2.25 2.25 0.209 4.67 4.985175439 0.97744186 1.043408813
"1600" 4 "1600p4" "lich" "Stereocaulon" "ster.sp." 0.625 0.625 0.061 4.675 4.985175439 0.285060976 0.303974112
"1600" 5 "1600p5" "lich" "Stereocaulon" "ster.sp." 0 0 0 NA 4.985175439 0 0
"1120" 1 "1120p1" "lich" "Thamnolia" "tham.ver" 0.125 0 0 NA 4.636153846 0 0
"1120" 2 "1120p2" "lich" "Thamnolia" "tham.ver" 0 0 0 NA 4.636153846 0 0
"1120" 3 "1120p3" "lich" "Thamnolia" "tham.ver" 0 0 0 NA 4.636153846 0 0
"1120" 4 "1120p4" "lich" "Thamnolia" "tham.ver" 0 0 0 NA 4.636153846 0 0
"1120" 5 "1120p5" "lich" "Thamnolia" "tham.ver" 0 0 0 NA 4.636153846 0 0
"1240" 1 "1240p1" "lich" "Thamnolia" "tham.ver" 0 0 0 4.67 4.636153846 0 0
"1240" 2 "1240p2" "lich" "Thamnolia" "tham.ver" 0 0 0 NA 4.636153846 0 0
"1240" 3 "1240p3" "lich" "Thamnolia" "tham.ver" 0 0 0 NA 4.636153846 0 0
"1240" 4 "1240p4" "lich" "Thamnolia" "tham.ver" 0 0 0 NA 4.636153846 0 0
"1240" 5 "1240p5" "lich" "Thamnolia" "tham.ver" 0 0 0 NA 4.636153846 0 0
"1360" 1 "1360p1" "lich" "Thamnolia" "tham.ver" 0 0 0 NA 4.636153846 0 0
"1360" 2 "1360p2" "lich" "Thamnolia" "tham.ver" 0 0 0 4.53 4.636153846 0 0
"1360" 3 "1360p3" "lich" "Thamnolia" "tham.ver" 0 0 0 NA 4.636153846 0 0
"1360" 4 "1360p4" "lich" "Thamnolia" "tham.ver" 0.25 0.25 0.006 4.62 4.636153846 0.027664671 0.0277614
"1360" 5 "1360p5" "lich" "Thamnolia" "tham.ver" 0.25 0.25 0.005 4.68 4.636153846 0.021971831 0.02176598
"1480" 1 "1480p1" "lich" "Thamnolia" "tham.ver" 0.5 0.5 0.011 4.44 4.636153846 0.04988764 0.052091616
"1480" 2 "1480p2" "lich" "Thamnolia" "tham.ver" 0.5 0.5 0.011 4.7 4.636153846 0.051933702 0.051228219
"1480" 3 "1480p3" "lich" "Thamnolia" "tham.ver" 0.5 0.5 0.014 4.63 4.636153846 0.064755245 0.064841313
"1480" 4 "1480p4" "lich" "Thamnolia" "tham.ver" 0.5 0.5 0.017 4.62 4.636153846 0.077 0.077269231
"1480" 5 "1480p5" "lich" "Thamnolia" "tham.ver" 0.5 0.5 0.011 4.48 4.636153846 0.051346705 0.053136434
"1600" 1 "1600p1" "lich" "Thamnolia" "tham.ver" 0.5 0.5 0.051 4.59 4.636153846 0.235384615 0.237751479
"1600" 2 "1600p2" "lich" "Thamnolia" "tham.ver" 0 0 0 4.73 4.636153846 0 0
"1600" 3 "1600p3" "lich" "Thamnolia" "tham.ver" 0 0 0 NA 4.636153846 0 0
"1600" 4 "1600p4" "lich" "Thamnolia" "tham.ver" 0.5 0.5 0.049 4.86 4.636153846 0.237073171 0.226153846
